hmdb_primary,kegg_id
HMDB0008641,NA
HMDB0008642,NA
HMDB0008643,NA
HMDB0008644,NA
HMDB0008645,NA
HMDB0008646,NA
HMDB0008647,NA
HMDB0008648,NA
HMDB0008649,NA
HMDB0008650,NA
HMDB0008651,NA
HMDB0008652,NA
HMDB0008653,NA
HMDB0008654,NA
HMDB0008655,C00157
HMDB0008656,NA
HMDB0008657,C00157
HMDB0008658,C00157
HMDB0008659,C00157
HMDB0008660,C00157
HMDB0008661,C00157
HMDB0008662,C00157
HMDB0008663,C00157
HMDB0008664,C00157
HMDB0008665,C00157
HMDB0008666,NA
HMDB0008667,NA
HMDB0008668,C00157
HMDB0008669,NA
HMDB0008670,C00157
HMDB0008671,C00157
HMDB0008672,C00157
HMDB0008673,C00157
HMDB0008674,C00157
HMDB0008675,NA
HMDB0008676,C00157
HMDB0008677,NA
HMDB0008678,NA
HMDB0008679,NA
HMDB0008680,NA
HMDB0008681,C00157
HMDB0008682,C00157
HMDB0008683,C00157
HMDB0008684,C00157
HMDB0008685,NA
HMDB0008686,C00157
HMDB0008687,NA
HMDB0008688,C00157
HMDB0008689,NA
HMDB0008690,C00157
HMDB0008691,C00157
HMDB0008692,C00157
HMDB0008693,NA
HMDB0008694,NA
HMDB0008695,NA
HMDB0008696,NA
HMDB0008697,C00157
HMDB0008698,C00157
HMDB0008699,C00157
HMDB0008700,C00157
HMDB0008701,NA
HMDB0008702,NA
HMDB0008703,C00157
HMDB0008704,C00157
HMDB0008705,NA
HMDB0008706,C00157
HMDB0008707,C00157
HMDB0008708,NA
HMDB0008709,NA
HMDB0008710,NA
HMDB0008711,NA
HMDB0008712,NA
HMDB0008713,NA
HMDB0008714,NA
HMDB0008715,NA
HMDB0008716,NA
HMDB0008717,NA
HMDB0008718,NA
HMDB0008719,NA
HMDB0008720,NA
HMDB0008721,NA
HMDB0008722,NA
HMDB0008723,NA
HMDB0008724,NA
HMDB0008725,NA
HMDB0008726,NA
HMDB0008727,NA
HMDB0008728,NA
HMDB0008729,NA
HMDB0008730,C00157
HMDB0008731,C00157
HMDB0008732,C00157
HMDB0008733,C00157
HMDB0008734,NA
HMDB0008735,C00157
HMDB0008736,C00157
HMDB0008737,C00157
HMDB0008738,C00157
HMDB0008739,NA
HMDB0008740,NA
HMDB0008741,NA
HMDB0008742,NA
HMDB0008743,NA
HMDB0008744,NA
HMDB0008745,C00157
HMDB0008746,C00157
HMDB0008747,C00157
HMDB0008748,C00157
HMDB0008749,C00157
HMDB0008750,C00157
HMDB0008751,C00157
HMDB0008752,C00157
HMDB0008753,NA
HMDB0008754,C00157
HMDB0008755,NA
HMDB0008756,NA
HMDB0008757,NA
HMDB0008758,C00157
HMDB0008759,NA
HMDB0008760,NA
HMDB0008761,C00157
HMDB0008762,C00157
HMDB0008763,NA
HMDB0008764,NA
HMDB0008765,NA
HMDB0008766,C00157
HMDB0008767,NA
HMDB0008768,C00157
HMDB0008769,NA
HMDB0008770,C00157
HMDB0008771,NA
HMDB0008772,NA
HMDB0008773,C00157
HMDB0008774,C00157
HMDB0008775,C00157
HMDB0008776,NA
HMDB0008777,NA
HMDB0008778,NA
HMDB0008779,NA
HMDB0008780,NA
HMDB0008781,NA
HMDB0008782,NA
HMDB0008783,NA
HMDB0008784,NA
HMDB0008785,NA
HMDB0008786,NA
HMDB0008787,NA
HMDB0008788,NA
HMDB0008789,NA
HMDB0008790,NA
HMDB0008791,NA
HMDB0008792,C00157
HMDB0008793,C00157
HMDB0008794,NA
HMDB0008795,C00157
HMDB0008796,C00157
HMDB0008797,NA
HMDB0008798,C00157
HMDB0008799,C00157
HMDB0008800,C00157
HMDB0008801,NA
HMDB0008802,NA
HMDB0008803,NA
HMDB0008804,NA
HMDB0008805,NA
HMDB0008806,NA
HMDB0008807,NA
HMDB0008808,NA
HMDB0008809,NA
HMDB0008810,NA
HMDB0008811,NA
HMDB0008812,NA
HMDB0008813,NA
HMDB0008814,NA
HMDB0008815,NA
HMDB0008816,NA
HMDB0008817,NA
HMDB0008818,NA
HMDB0008819,NA
HMDB0008820,NA
HMDB0008821,NA
HMDB0008822,NA
HMDB0008823,NA
HMDB0008824,NA
HMDB0008825,NA
HMDB0008826,NA
HMDB0008827,NA
HMDB0008828,NA
HMDB0008829,NA
HMDB0008830,NA
HMDB0008831,NA
HMDB0008832,NA
HMDB0008833,NA
HMDB0008834,NA
HMDB0008835,NA
HMDB0008836,NA
HMDB0008837,C00350
HMDB0008838,NA
HMDB0008839,NA
HMDB0008840,NA
HMDB0008841,NA
HMDB0008842,C00350
HMDB0008843,C00350
HMDB0008844,C00350
HMDB0008845,C00350
HMDB0008846,C00350
HMDB0008847,C00350
HMDB0008848,C00350
HMDB0008849,C00350
HMDB0008850,NA
HMDB0008851,NA
HMDB0008852,NA
HMDB0008853,NA
HMDB0008854,NA
HMDB0008855,NA
HMDB0008856,NA
HMDB0008857,NA
HMDB0008858,NA
HMDB0008859,NA
HMDB0008860,NA
HMDB0008861,NA
HMDB0008862,NA
HMDB0008863,NA
HMDB0008864,NA
HMDB0008865,NA
HMDB0008866,NA
HMDB0008867,NA
HMDB0008868,NA
HMDB0008869,NA
HMDB0008870,NA
HMDB0008871,NA
HMDB0008872,NA
HMDB0008873,NA
HMDB0008874,NA
HMDB0008875,NA
HMDB0008876,NA
HMDB0008877,NA
HMDB0008878,NA
HMDB0008879,NA
HMDB0008880,NA
HMDB0008881,NA
HMDB0008882,NA
HMDB0008883,NA
HMDB0008884,NA
HMDB0008885,NA
HMDB0008886,NA
HMDB0008887,NA
HMDB0008888,NA
HMDB0008889,NA
HMDB0008890,NA
HMDB0008891,NA
HMDB0008892,NA
HMDB0008893,NA
HMDB0008894,NA
HMDB0008895,NA
HMDB0008896,NA
HMDB0008897,NA
HMDB0008898,NA
HMDB0008899,NA
HMDB0008900,NA
HMDB0008901,NA
HMDB0008902,NA
HMDB0008903,NA
HMDB0008904,NA
HMDB0008905,NA
HMDB0008906,NA
HMDB0008907,NA
HMDB0008908,NA
HMDB0008909,NA
HMDB0008910,NA
HMDB0008911,NA
HMDB0008912,NA
HMDB0008913,NA
HMDB0008914,NA
HMDB0008915,NA
HMDB0008916,NA
HMDB0008917,NA
HMDB0008918,NA
HMDB0008919,NA
HMDB0008920,NA
HMDB0008921,NA
HMDB0008922,NA
HMDB0008923,NA
HMDB0008924,NA
HMDB0008925,NA
HMDB0008926,NA
HMDB0008927,NA
HMDB0008928,NA
HMDB0008929,NA
HMDB0008930,NA
HMDB0008931,NA
HMDB0008932,NA
HMDB0008933,NA
HMDB0008934,NA
HMDB0008935,NA
HMDB0008936,NA
HMDB0008937,NA
HMDB0008938,NA
HMDB0008939,NA
HMDB0008940,NA
HMDB0008941,NA
HMDB0008942,NA
HMDB0008943,NA
HMDB0008944,NA
HMDB0008945,NA
HMDB0008946,NA
HMDB0008947,NA
HMDB0008948,NA
HMDB0008949,NA
HMDB0008950,NA
HMDB0008951,NA
HMDB0008952,NA
HMDB0008953,NA
HMDB0008954,NA
HMDB0008955,NA
HMDB0008956,NA
HMDB0008957,NA
HMDB0008958,NA
HMDB0008959,NA
HMDB0008960,NA
HMDB0008961,NA
HMDB0008962,NA
HMDB0008963,NA
HMDB0008964,NA
HMDB0008965,NA
HMDB0008966,NA
HMDB0008967,NA
HMDB0008968,NA
HMDB0008969,NA
HMDB0008970,NA
HMDB0008971,C00350
HMDB0008972,NA
HMDB0008973,NA
HMDB0008974,C00350
HMDB0008975,NA
HMDB0008976,C00350
HMDB0008977,NA
HMDB0008978,C00350
HMDB0008979,NA
HMDB0008980,C00350
HMDB0008981,C00350
HMDB0008982,NA
HMDB0008983,C00350
HMDB0008984,C00350
HMDB0008985,C00350
HMDB0008986,NA
HMDB0008987,NA
HMDB0008988,NA
HMDB0008989,NA
HMDB0008990,NA
HMDB0008991,NA
HMDB0008992,NA
HMDB0008993,NA
HMDB0008994,NA
HMDB0008995,NA
HMDB0008996,NA
HMDB0008997,NA
HMDB0008998,NA
HMDB0008999,NA
HMDB0009000,NA
HMDB0009001,NA
HMDB0009002,NA
HMDB0009003,NA
HMDB0009004,NA
HMDB0009005,NA
HMDB0009006,NA
HMDB0009007,NA
HMDB0009008,NA
HMDB0009009,NA
HMDB0009010,NA
HMDB0009011,NA
HMDB0009012,NA
HMDB0009013,NA
HMDB0009014,NA
HMDB0009015,NA
HMDB0009016,NA
HMDB0009017,NA
HMDB0009018,NA
HMDB0009019,NA
HMDB0009020,NA
HMDB0009021,NA
HMDB0009022,NA
HMDB0009023,NA
HMDB0009024,NA
HMDB0009025,NA
HMDB0009026,NA
HMDB0009027,NA
HMDB0009028,NA
HMDB0009029,NA
HMDB0009030,NA
HMDB0009031,NA
HMDB0009032,NA
HMDB0009033,NA
HMDB0009034,NA
HMDB0009035,NA
HMDB0009036,NA
HMDB0009037,NA
HMDB0009038,NA
HMDB0009039,NA
HMDB0009040,NA
HMDB0009041,NA
HMDB0009042,NA
HMDB0009043,NA
HMDB0009044,NA
HMDB0009045,NA
HMDB0009046,NA
HMDB0009047,NA
HMDB0009048,NA
HMDB0009049,NA
HMDB0009050,NA
HMDB0009051,NA
HMDB0009052,NA
HMDB0009053,NA
HMDB0009054,NA
HMDB0009055,NA
HMDB0009056,NA
HMDB0009057,NA
HMDB0009058,NA
HMDB0009059,NA
HMDB0009060,NA
HMDB0009061,NA
HMDB0009062,NA
HMDB0009063,NA
HMDB0009064,NA
HMDB0009065,NA
HMDB0009066,NA
HMDB0009067,NA
HMDB0009068,NA
HMDB0009069,NA
HMDB0009070,NA
HMDB0009071,NA
HMDB0009072,NA
HMDB0009073,NA
HMDB0009074,NA
HMDB0009075,NA
HMDB0009076,NA
HMDB0009077,NA
HMDB0009078,NA
HMDB0009079,NA
HMDB0009080,NA
HMDB0009081,NA
HMDB0009082,NA
HMDB0009083,NA
HMDB0009084,NA
HMDB0009085,NA
HMDB0009086,NA
HMDB0009087,NA
HMDB0009088,NA
HMDB0009089,NA
HMDB0009090,NA
HMDB0009091,NA
HMDB0009092,NA
HMDB0009093,NA
HMDB0009094,NA
HMDB0009095,NA
HMDB0009096,NA
HMDB0009097,NA
HMDB0009098,NA
HMDB0009099,NA
HMDB0009100,NA
HMDB0009101,NA
HMDB0009102,NA
HMDB0009103,NA
HMDB0009104,NA
HMDB0009105,NA
HMDB0009106,NA
HMDB0009107,NA
HMDB0009108,NA
HMDB0009109,NA
HMDB0009110,NA
HMDB0009111,NA
HMDB0009112,NA
HMDB0009113,NA
HMDB0009114,NA
HMDB0009115,NA
HMDB0009116,NA
HMDB0009117,NA
HMDB0009118,NA
HMDB0009119,NA
HMDB0009120,NA
HMDB0009121,NA
HMDB0009122,NA
HMDB0009123,NA
HMDB0009124,NA
HMDB0009125,NA
HMDB0009126,NA
HMDB0009127,NA
HMDB0009128,NA
HMDB0009129,NA
HMDB0009130,NA
HMDB0009131,NA
HMDB0009132,NA
HMDB0009133,NA
HMDB0009134,NA
HMDB0009135,NA
HMDB0009136,NA
HMDB0009137,NA
HMDB0009138,NA
HMDB0009139,NA
HMDB0009140,NA
HMDB0009141,C00350
HMDB0009142,NA
HMDB0009143,NA
HMDB0009144,NA
HMDB0009145,NA
HMDB0009146,NA
HMDB0009147,NA
HMDB0009148,C00350
HMDB0009149,NA
HMDB0009150,C00350
HMDB0009151,C00350
HMDB0009152,C00350
HMDB0009153,C00350
HMDB0009154,C00350
HMDB0009155,C00350
HMDB0009156,C00350
HMDB0009157,NA
HMDB0009158,NA
HMDB0009159,NA
HMDB0009160,NA
HMDB0009161,NA
HMDB0009162,NA
HMDB0009163,NA
HMDB0009164,NA
HMDB0009165,NA
HMDB0009166,NA
HMDB0009167,NA
HMDB0009168,NA
HMDB0009169,NA
HMDB0009170,NA
HMDB0009171,NA
HMDB0009172,NA
HMDB0009173,NA
HMDB0009174,NA
HMDB0009175,NA
HMDB0009176,NA
HMDB0009177,NA
HMDB0009178,NA
HMDB0009179,NA
HMDB0009180,NA
HMDB0009181,NA
HMDB0009182,NA
HMDB0009183,NA
HMDB0009184,NA
HMDB0009185,NA
HMDB0009186,NA
HMDB0009187,NA
HMDB0009188,NA
HMDB0009189,NA
HMDB0009190,NA
HMDB0009191,NA
HMDB0009192,NA
HMDB0009193,NA
HMDB0009194,NA
HMDB0009195,NA
HMDB0009196,NA
HMDB0009197,NA
HMDB0009198,NA
HMDB0009199,NA
HMDB0009200,NA
HMDB0009201,NA
HMDB0009202,NA
HMDB0009203,NA
HMDB0009204,NA
HMDB0009205,NA
HMDB0009206,NA
HMDB0009207,NA
HMDB0009208,NA
HMDB0009209,NA
HMDB0009210,NA
HMDB0009211,NA
HMDB0009212,NA
HMDB0009213,NA
HMDB0009214,NA
HMDB0009215,NA
HMDB0009216,NA
HMDB0009217,NA
HMDB0009218,NA
HMDB0009219,NA
HMDB0009220,NA
HMDB0009221,NA
HMDB0009222,NA
HMDB0009223,NA
HMDB0009224,NA
HMDB0009225,NA
HMDB0009226,NA
HMDB0009227,NA
HMDB0009228,NA
HMDB0009229,NA
HMDB0009230,NA
HMDB0009231,NA
HMDB0009232,NA
HMDB0009233,NA
HMDB0009234,NA
HMDB0009235,NA
HMDB0009236,NA
HMDB0009237,NA
HMDB0009238,NA
HMDB0009239,NA
HMDB0009240,NA
HMDB0009241,NA
HMDB0009242,NA
HMDB0009243,NA
HMDB0009244,NA
HMDB0009245,NA
HMDB0009246,NA
HMDB0009247,NA
HMDB0009248,NA
HMDB0009249,NA
HMDB0009250,NA
HMDB0009251,NA
HMDB0009252,NA
HMDB0009253,NA
HMDB0009254,NA
HMDB0009255,NA
HMDB0009256,NA
HMDB0009257,NA
HMDB0009258,NA
HMDB0009259,NA
HMDB0009260,NA
HMDB0009261,NA
HMDB0009262,NA
HMDB0009263,NA
HMDB0009264,NA
HMDB0009265,NA
HMDB0009266,NA
HMDB0009267,NA
HMDB0009268,NA
HMDB0009269,NA
HMDB0009270,NA
HMDB0009271,NA
HMDB0009272,NA
HMDB0009273,NA
HMDB0009274,NA
HMDB0009275,NA
HMDB0009276,NA
HMDB0009277,NA
HMDB0009278,NA
HMDB0009279,NA
HMDB0009280,NA
HMDB0009281,NA
HMDB0009282,NA
HMDB0009283,NA
HMDB0009284,NA
HMDB0009285,NA
HMDB0009286,NA
HMDB0009287,NA
HMDB0009288,NA
HMDB0009289,NA
HMDB0009290,NA
HMDB0009291,NA
HMDB0009292,NA
HMDB0009293,NA
HMDB0009294,NA
HMDB0009295,NA
HMDB0009296,NA
HMDB0009297,NA
HMDB0009298,NA
HMDB0009299,NA
HMDB0009300,NA
HMDB0009301,NA
HMDB0009302,NA
HMDB0009303,NA
HMDB0009304,NA
HMDB0009305,NA
HMDB0009306,NA
HMDB0009307,NA
HMDB0009308,NA
HMDB0009309,NA
HMDB0009310,NA
HMDB0009311,NA
HMDB0009312,NA
HMDB0009313,NA
HMDB0009314,NA
HMDB0009315,NA
HMDB0009316,NA
HMDB0009317,NA
HMDB0009318,NA
HMDB0009319,NA
HMDB0009320,NA
HMDB0009321,NA
HMDB0009322,NA
HMDB0009323,NA
HMDB0009324,NA
HMDB0009325,NA
HMDB0009326,NA
HMDB0009327,NA
HMDB0009328,NA
HMDB0009329,NA
HMDB0009330,NA
HMDB0009331,NA
HMDB0009332,NA
HMDB0009333,NA
HMDB0009334,NA
HMDB0009335,NA
HMDB0009336,NA
HMDB0009337,NA
HMDB0009338,NA
HMDB0009339,NA
HMDB0009340,NA
HMDB0009341,NA
HMDB0009342,NA
HMDB0009343,NA
HMDB0009344,NA
HMDB0009345,NA
HMDB0009346,NA
HMDB0009347,NA
HMDB0009348,NA
HMDB0009349,NA
HMDB0009350,NA
HMDB0009351,NA
HMDB0009352,NA
HMDB0009353,NA
HMDB0009354,NA
HMDB0009355,NA
HMDB0009356,NA
HMDB0009357,NA
HMDB0009358,NA
HMDB0009359,NA
HMDB0009360,NA
HMDB0009361,NA
HMDB0009362,NA
HMDB0009363,C00350
HMDB0009364,NA
HMDB0009365,C00350
HMDB0009366,NA
HMDB0009367,NA
HMDB0009368,C00350
HMDB0009369,NA
HMDB0009370,NA
HMDB0009371,NA
HMDB0009372,NA
HMDB0009373,C00350
HMDB0009374,C00350
HMDB0009375,C00350
HMDB0009376,C00350
HMDB0009377,C00350
HMDB0009378,C00350
HMDB0009379,NA
HMDB0009380,NA
HMDB0009381,NA
HMDB0009382,NA
HMDB0009383,NA
HMDB0009384,NA
HMDB0009385,NA
HMDB0009386,NA
HMDB0009387,NA
HMDB0009388,NA
HMDB0009389,NA
HMDB0009390,NA
HMDB0009391,NA
HMDB0009392,NA
HMDB0009393,NA
HMDB0009394,NA
HMDB0009395,NA
HMDB0009396,NA
HMDB0009397,NA
HMDB0009398,NA
HMDB0009399,NA
HMDB0009400,NA
HMDB0009401,NA
HMDB0009402,NA
HMDB0009403,NA
HMDB0009404,NA
HMDB0009405,NA
HMDB0009406,NA
HMDB0009407,NA
HMDB0009408,NA
HMDB0009409,NA
HMDB0009410,NA
HMDB0009411,NA
HMDB0009412,NA
HMDB0009413,NA
HMDB0009414,NA
HMDB0009415,NA
HMDB0009416,NA
HMDB0009417,NA
HMDB0009418,NA
HMDB0009419,NA
HMDB0009420,NA
HMDB0009421,NA
HMDB0009422,NA
HMDB0009423,NA
HMDB0009424,NA
HMDB0009425,NA
HMDB0009426,NA
HMDB0009427,NA
HMDB0009428,NA
HMDB0009429,NA
HMDB0009430,NA
HMDB0009431,NA
HMDB0009432,NA
HMDB0009433,NA
HMDB0009434,NA
HMDB0009435,NA
HMDB0009436,NA
HMDB0009437,NA
HMDB0009438,NA
HMDB0009439,NA
HMDB0009440,NA
HMDB0009441,NA
HMDB0009442,NA
HMDB0009443,NA
HMDB0009444,NA
HMDB0009445,NA
HMDB0009446,NA
HMDB0009447,NA
HMDB0009448,NA
HMDB0009449,NA
HMDB0009450,NA
HMDB0009451,NA
HMDB0009452,NA
HMDB0009453,NA
HMDB0009454,NA
HMDB0009455,NA
HMDB0009456,NA
HMDB0009457,NA
HMDB0009458,NA
HMDB0009459,NA
HMDB0009460,NA
HMDB0009461,NA
HMDB0009462,NA
HMDB0009463,NA
HMDB0009464,NA
HMDB0009465,NA
HMDB0009466,NA
HMDB0009467,NA
HMDB0009468,NA
HMDB0009469,NA
HMDB0009470,NA
HMDB0009471,NA
HMDB0009472,NA
HMDB0009473,NA
HMDB0009474,NA
HMDB0009475,NA
HMDB0009476,NA
HMDB0009477,NA
HMDB0009478,NA
HMDB0009479,NA
HMDB0009480,NA
HMDB0009481,NA
HMDB0009482,NA
HMDB0009483,NA
HMDB0009484,NA
HMDB0009485,NA
HMDB0009486,NA
HMDB0009487,NA
HMDB0009488,NA
HMDB0009489,NA
HMDB0009490,NA
HMDB0009491,NA
HMDB0009492,NA
HMDB0009493,NA
HMDB0009494,NA
HMDB0009495,NA
HMDB0009496,NA
HMDB0009497,NA
HMDB0009498,NA
HMDB0009499,NA
HMDB0009500,NA
HMDB0009501,NA
HMDB0009502,NA
HMDB0009503,NA
HMDB0009504,NA
HMDB0009505,NA
HMDB0009506,NA
HMDB0009507,NA
HMDB0009508,NA
HMDB0009509,NA
HMDB0009510,NA
HMDB0009511,NA
HMDB0009512,NA
HMDB0009513,NA
HMDB0009514,NA
HMDB0009515,NA
HMDB0009516,NA
HMDB0009517,NA
HMDB0009518,NA
HMDB0009519,NA
HMDB0009520,NA
HMDB0009521,NA
HMDB0009522,NA
HMDB0009523,NA
HMDB0009524,NA
HMDB0009525,NA
HMDB0009526,NA
HMDB0009527,NA
HMDB0009528,NA
HMDB0009529,NA
HMDB0009530,NA
HMDB0009531,NA
HMDB0009532,NA
HMDB0009533,NA
HMDB0009534,NA
HMDB0009535,NA
HMDB0009536,NA
HMDB0009537,NA
HMDB0009538,NA
HMDB0009539,NA
HMDB0009540,NA
HMDB0009541,NA
HMDB0009542,NA
HMDB0009543,NA
HMDB0009544,NA
HMDB0009545,NA
HMDB0009546,NA
HMDB0009547,NA
HMDB0009548,NA
HMDB0009549,NA
HMDB0009550,NA
HMDB0009551,C00350
HMDB0009552,C00350
HMDB0009553,C00350
HMDB0009554,NA
HMDB0009555,NA
HMDB0009556,C00350
HMDB0009557,C00350
HMDB0009558,C00350
HMDB0009559,NA
HMDB0009560,C00350
HMDB0009561,C00350
HMDB0009562,C00350
HMDB0009563,NA
HMDB0009564,NA
HMDB0009565,NA
HMDB0009566,NA
HMDB0009567,NA
HMDB0009568,NA
HMDB0009569,NA
HMDB0009570,NA
HMDB0009571,C00350
HMDB0009572,NA
HMDB0009573,NA
HMDB0009574,NA
HMDB0009575,NA
HMDB0009576,NA
HMDB0009577,NA
HMDB0009578,NA
HMDB0009579,NA
HMDB0009580,NA
HMDB0009581,NA
HMDB0009582,NA
HMDB0009583,NA
HMDB0009584,NA
HMDB0009585,NA
HMDB0009586,NA
HMDB0009587,NA
HMDB0009588,NA
HMDB0009589,NA
HMDB0009590,NA
HMDB0009591,NA
HMDB0009592,NA
HMDB0009593,NA
HMDB0009594,NA
HMDB0009595,NA
HMDB0009596,NA
HMDB0009597,NA
HMDB0009598,NA
HMDB0009599,NA
HMDB0009600,NA
HMDB0009601,NA
HMDB0009602,NA
HMDB0009603,NA
HMDB0009604,NA
HMDB0009605,NA
HMDB0009606,NA
HMDB0009607,NA
HMDB0009608,NA
HMDB0009609,NA
HMDB0009610,NA
HMDB0009611,NA
HMDB0009612,NA
HMDB0009613,NA
HMDB0009614,NA
HMDB0009615,NA
HMDB0009616,NA
HMDB0009617,NA
HMDB0009618,NA
HMDB0009619,NA
HMDB0009620,NA
HMDB0009621,NA
HMDB0009622,NA
HMDB0009623,NA
HMDB0009624,NA
HMDB0009625,NA
HMDB0009626,NA
HMDB0009627,NA
HMDB0009628,NA
HMDB0009629,NA
HMDB0009630,NA
HMDB0009631,NA
HMDB0009632,NA
HMDB0009633,NA
HMDB0009634,NA
HMDB0009635,NA
HMDB0009636,NA
HMDB0009637,NA
HMDB0009638,NA
HMDB0009639,NA
HMDB0009640,NA
HMDB0009641,NA
HMDB0009642,NA
HMDB0009643,NA
HMDB0009644,NA
HMDB0009645,NA
HMDB0009646,NA
HMDB0009647,NA
HMDB0009648,NA
HMDB0009649,NA
HMDB0009650,NA
HMDB0009651,NA
HMDB0009652,NA
HMDB0009653,NA
HMDB0009654,NA
HMDB0009655,NA
HMDB0009656,NA
HMDB0009657,NA
HMDB0009658,NA
HMDB0009659,NA
HMDB0009660,NA
HMDB0009661,NA
HMDB0009662,NA
HMDB0009663,NA
HMDB0009664,NA
HMDB0009665,NA
HMDB0009666,NA
HMDB0009667,NA
HMDB0009668,NA
HMDB0009669,NA
HMDB0009670,NA
HMDB0009671,NA
HMDB0009672,NA
HMDB0009673,NA
HMDB0009674,NA
HMDB0009675,NA
HMDB0009676,NA
HMDB0009677,NA
HMDB0009678,NA
HMDB0009679,NA
HMDB0009680,NA
HMDB0009681,NA
HMDB0009682,NA
HMDB0009683,NA
HMDB0009684,NA
HMDB0009685,NA
HMDB0009686,NA
HMDB0009687,NA
HMDB0009688,NA
HMDB0009689,NA
HMDB0009690,NA
HMDB0009691,NA
HMDB0009692,NA
HMDB0009693,NA
HMDB0009694,NA
HMDB0009695,NA
HMDB0009696,NA
HMDB0009697,NA
HMDB0009698,NA
HMDB0009699,NA
HMDB0009700,NA
HMDB0009701,NA
HMDB0009702,NA
HMDB0009703,NA
HMDB0009704,NA
HMDB0009705,NA
HMDB0009706,NA
HMDB0009707,NA
HMDB0009708,NA
HMDB0009709,NA
HMDB0009710,NA
HMDB0009711,NA
HMDB0009712,NA
HMDB0009713,NA
HMDB0009714,NA
HMDB0009715,NA
HMDB0009716,NA
HMDB0009717,NA
HMDB0009718,NA
HMDB0009719,NA
HMDB0009720,NA
HMDB0009721,NA
HMDB0009722,NA
HMDB0009723,NA
HMDB0009724,NA
HMDB0009725,NA
HMDB0009726,NA
HMDB0009727,NA
HMDB0009728,NA
HMDB0009729,NA
HMDB0009730,NA
HMDB0009731,NA
HMDB0009732,NA
HMDB0009733,NA
HMDB0009734,NA
HMDB0009735,NA
HMDB0009736,NA
HMDB0009737,NA
HMDB0009738,NA
HMDB0009739,NA
HMDB0009740,NA
HMDB0009741,NA
HMDB0009742,NA
HMDB0009743,NA
HMDB0009744,NA
HMDB0009745,NA
HMDB0009746,NA
HMDB0009747,NA
HMDB0009748,NA
HMDB0009749,NA
HMDB0009750,NA
HMDB0009751,NA
HMDB0009752,NA
HMDB0009753,NA
HMDB0009754,NA
HMDB0009755,NA
HMDB0009756,NA
HMDB0009757,NA
HMDB0009758,NA
HMDB0009759,NA
HMDB0009760,NA
HMDB0009761,NA
HMDB0009762,NA
HMDB0009763,NA
HMDB0009764,NA
HMDB0009765,NA
HMDB0009766,NA
HMDB0009767,NA
HMDB0009768,NA
HMDB0009769,NA
HMDB0009770,NA
HMDB0009771,NA
HMDB0009772,NA
HMDB0009773,C00350
HMDB0009774,C00350
HMDB0009775,C00350
HMDB0009776,C00350
HMDB0009777,C00350
HMDB0009778,C00626
HMDB0009779,C00626
HMDB0009780,C00626
HMDB0009781,NA
HMDB0009782,NA
HMDB0009783,NA
HMDB0009784,NA
HMDB0009785,NA
HMDB0009786,NA
HMDB0009787,NA
HMDB0009788,NA
HMDB0009789,NA
HMDB0009790,NA
HMDB0009791,C00626
HMDB0009792,NA
HMDB0009793,NA
HMDB0009794,NA
HMDB0009795,NA
HMDB0009796,NA
HMDB0009797,NA
HMDB0009798,NA
HMDB0009799,NA
HMDB0009800,NA
HMDB0009801,C00626
HMDB0009802,NA
HMDB0009803,NA
HMDB0009804,C00626
HMDB0009805,C00626
HMDB0009806,NA
HMDB0009807,NA
HMDB0009808,NA
HMDB0009809,C00626
HMDB0009810,NA
HMDB0009811,NA
HMDB0009812,NA
HMDB0009813,NA
HMDB0009814,NA
HMDB0009815,NA
HMDB0009816,NA
HMDB0009817,NA
HMDB0009818,NA
HMDB0009819,NA
HMDB0009820,NA
HMDB0009821,NA
HMDB0009822,NA
HMDB0009823,NA
HMDB0009824,NA
HMDB0009825,NA
HMDB0009826,NA
HMDB0009827,NA
HMDB0009828,NA
HMDB0009829,NA
HMDB0009830,NA
HMDB0009831,NA
HMDB0009832,NA
HMDB0009833,NA
HMDB0009834,C00626
HMDB0009835,NA
HMDB0009836,NA
HMDB0009837,C00626
HMDB0009838,NA
HMDB0009839,NA
HMDB0009840,NA
HMDB0009841,NA
HMDB0009842,NA
HMDB0009843,C00626
HMDB0009844,NA
HMDB0009845,NA
HMDB0009846,NA
HMDB0009847,NA
HMDB0009848,NA
HMDB0009849,NA
HMDB0009850,NA
HMDB0009851,NA
HMDB0009852,NA
HMDB0009853,NA
HMDB0009854,NA
HMDB0009855,NA
HMDB0009856,NA
HMDB0009857,NA
HMDB0009858,NA
HMDB0009859,NA
HMDB0009860,NA
HMDB0009861,NA
HMDB0009862,NA
HMDB0009863,NA
HMDB0009864,NA
HMDB0009865,NA
HMDB0009866,NA
HMDB0009867,NA
HMDB0009868,NA
HMDB0009869,NA
HMDB0009870,NA
HMDB0009871,C00626
HMDB0009872,NA
HMDB0009873,C00626
HMDB0009874,C00626
HMDB0009875,C00626
HMDB0009876,NA
HMDB0009877,NA
HMDB0009878,NA
HMDB0009879,NA
HMDB0009880,NA
HMDB0009881,NA
HMDB0009882,NA
HMDB0009883,NA
HMDB0009884,NA
HMDB0009885,NA
HMDB0009886,NA
HMDB0009887,NA
HMDB0009888,C00626
HMDB0009889,NA
HMDB0009890,NA
HMDB0009891,C00626
HMDB0009892,C00626
HMDB0009893,C00626
HMDB0009894,NA
HMDB0009895,C00626
HMDB0009896,NA
HMDB0009897,NA
HMDB0009898,C00626
